C403|TUMOR MALIGNO DE LOS HUESOS CORTOS DEL MIEMBRO INFERIOR
C408|LESION DE SITIOS CONTIGUOS DE LOS HUESOS Y DE LOS CARTILAGOS ARTICULARES DE LOS MIEMBROS
C409|TUMOR MALIGNO DE LOS HUESOS Y DE LOS CARTILAGOS ARTICULARES DE LOS MIEMBROS, SIN OTRA ESPECIFICACION
C410|TUMOR MALIGNO DE LOS HUESOS DEL CRANEO Y DE LA CARA
C411|TUMOR MALIGNO DEL HUESO DEL MAXILAR INFERIOR
C412|TUMOR MALIGNO DE LA COLUMNA VERTEBRAL
C413|TUMOR MALIGNO DE LA COSTILLA, ESTERNON Y CLAVICULA
C414|TUMOR MALIGNO DE LOS HUESOS DE LA PELVIS, SACRO Y COCCIX
C418|LESION DE SITIOS CONTIGUOS DEL HUESO Y DEL CARTILAGO ARTICULAR
C419|TUMOR MALIGNO DE HUESO Y DEL CARTILAGO ARTICULAR, NO ESPECIFICADO
C430|MELANOMA MALIGNO DEL LABIO
C431|MELANOMA MALIGNO DEL PARPADO, INCLUIDA LA COMISURA PALPEBRAL
C432|MELANOMA MALIGNO DE LA OREJA Y DEL CONDUCTO AUDITIVO EXTERNO
C433|MELANOMA MALIGNO DE LAS OTRAS PARTES Y LAS NO ESPECIFICADAS DE LA CARA
C434|MELANOMA MALIGNO DEL CUERO CABELLUDO Y DEL CUELLO
C435|MELANOMA MALIGNO DEL TRONCO
C436|MELANOMA MALIGNO DEL MIEMBRO SUPERIOR, INCLUIDO EL HOMBRO
C437|MELANOMA MALIGNO DEL MIEMBRO INFERIOR, INCLUIDA LA CADERA
C438|MELANOMA MALIGNO DE SITIOS CONTIGUOS DE LA PIEL
C439|MELANOMA MALIGNO DE PIEL, SITIO NO ESPECIFICADO
C440|TUMOR MALIGNO DE LA PIEL DEL LABIO
C441|TUMOR MALIGNO DE LA PIEL DEL PARPADO, INCLUIDA LA COMISURA PALPEBRAL
C442|TUMOR MALIGNO DE LA PIEL DE LA OREJA Y DEL CONDUCTO AUDITIVO EXTERNO
C443|TUMOR MALIGNO DE LA PIEL DE OTRAS PARTES Y DE LAS NO ESPECIFICADAS DE LA CARA
C444|TUMOR MALIGNO DE LA PIEL DEL CUERO CABELLUDO Y DEL CUELLO
C445|TUMOR MALIGNO DE LA PIEL DEL TRONCO
C446|TUMOR MALIGNO DE LA PIEL DEL MIEMBRO SUPERIOR, INCLUIDO EL HOMBRO
C447|TUMOR MALIGNO DE LA PIEL DEL MIEMBRO INFERIOR, INCLUIDA LA CADERA
C448|LESION DE SITIOS CONTIGUOS DE LA PIEL
C449|TUMOR MALIGNO DE LA PIEL, SITIO NO ESPECIFICADO
C460|SARCOMA DE KAPOSI DE LA PIEL
C461|SARCOMA DE KAPOSI DEL TEJIDO BLANDO
C462|SARCOMA DE KAPOSI DEL PALADAR
C470|TUMOR MALIGNO DE LOS NERVIOS PERIFERICOS DE LA CABEZA, CARA Y CUELLO
C471|TUMOR MALIGNO DE LOS NERVIOS PERIFERICOS DEL MIEMBRO SUPERIOR, INCLUIDO EL HOMBRO
C472|TUMOR MALIGNO DE LOS NERVIOS PERIFERICOS DEL MIEMBRO INFERIOR, INCLUIDA LA CADERA
C474|TUMOR MALIGNO DE LOS NERVIOS PERIFERICOS DEL ABDOMEN
C475|TUMOR MALIGNO DE LOS NERVIOS PERIFERICOS DE LA PELVIS
C476|TUMOR MALIGNO DE LOS NERVIOS PERIFERICOS DEL TRONCO, SIN OTRA ESPECIFICACION
C478|LESION DE SITIOS CONTIGUOS DE LOS NERVIOS PERIFERICOS Y DEL SISTEMA NERVIOSO AUTONOMO
C479|TUMOR MALIGNO DE LOS NERVIOS PERIFERICOS Y DEL SISTEMA NERVIOSO AUTONOMO, PARTE NO ESPECIFICADA
C480|TUMOR MALIGNO DEL RETROPERITONEO
C490|TUMOR MALIGNO DEL TEJIDO CONJUNTIVO Y TEJIDO BLANDO DE LA CABEZA, CARA Y CUELLO
C493|TUMOR MALIGNO DEL TEJIDO CONJUNTIVO Y TEJIDO BLANDO DEL TORAX
C500|TUMOR MALIGNO DEL PEZON Y AREOLA MAMARIA
C501|TUMOR MALIGNO DE LA PORCION CENTRAL DE LA MAMA
C502|TUMOR MALIGNO DEL CUADRANTE SUPERIOR INTERNO DE LA MAMA
C503|TUMOR MALIGNO DEL CUADRANTE INFERIOR INTERNO DE LA MAMA
C504|TUMOR MALIGNO DEL CUADRANTE SUPERIOR EXTERNO DE LA MAMA
C505|TUMOR MALIGNO DEL CUADRANTE INFERIOR EXTERNO DE LA MAMA
C506|TUMOR MALIGNO DE LA PROLONGACION AXILAR DE LA MAMA
C508|LESION DE SITIOS CONTIGUOS DE LA MAMA
C509|TUMOR MALIGNO DE LA MAMA, PARTE NO ESPECIFICADA
C510|TUMOR MALIGNO DEL LABIO MAYOR
C511|TUMOR MALIGNO DEL LABIO MENOR
C512|TUMOR MALIGNO DEL CLITORIS
C518|LESION DE SITIOS CONTIGUOS DE LA VULVA
C519|TUMOR MALIGNO DE LA VULVA, PARTE NO ESPECIFICADA
C52|TUMOR MALIGNO DE LA VAGINA
C530|TUMOR MALIGNO DEL ENDOCERVIX
C531|TUMOR MALIGNO DE EXOCERVIX
C538|LESION DE SITIOS CONTIGUOS DEL CUELLO DEL UTERO
C539|TUMOR MALIGNO DEL CUELLO DEL UTERO, SIN OTRA ESPECIFICACION
C540|TUMOR MALIGNO DEL ISTMO UTERINO
C541|TUMOR MALIGNO DEL ENDOMETRIO
C542|TUMOR MALIGNO DEL MIOMETRIO
C543|TUMOR MALIGNO DEL FONDO DEL UTERO
C548|LESION DE SITIOS CONTIGUOS DEL CUERPO DEL UTERO
C549|TUMOR MALIGNO DEL CUERPO DEL UTERO, PARTE NO ESPECIFICADA
C55|TUMOR MALIGNO DEL UTERO, PARTE NO ESPECIFICADA
C56|TUMOR MALIGNO DEL OVARIO
C570|TUMOR MALIGNO DE LA TROMPA DE FALOPIO
C571|TUMOR MALIGNO DEL LIGAMENTO ANCHO
C572|TUMOR MALIGNO DEL LIGAMENTO REDONDO
C573|TUMOR MALIGNO DEL PARAMETRIO
C574|TUMOR MALIGNO DE LOS ANEXOS UTERINOS, SIN OTRA ESPECIFICACIÓN
C577|TUMOR MALIGNO DE OTRAS PARTES ESPECIFICADAS DE LOS ORGANOS GENITALES FEMENINOS
C578|LESION DE SITIOS CONTIGUOS DE LOS ORGANOS GENITALES FEMENINOS
C579|TUMOR MALIGNO DE ORGANO GENITAL FEMENINO, PARTE NO ESPECIFICADA
C58|TUMOR MALIGNO DE LA PLACENTA
C600|TUMOR MALIGNO DEL PREPUCIO
C601|TUMOR MALIGNO DEL GLANDE
C602|TUMOR MALIGNO DEL CUERPO DEL PENE
C608|LESION DE SITIOS CONTIGUOS DEL PENE
C609|TUMOR MALIGNO DEL PENE, PARTE NO ESPECIFICADA
C61|TUMOR MALIGNO DE LA PROSTATA
C620|TUMOR MALIGNO DEL TESTICULO NO DESCENDIDO
C621|TUMOR MALIGNO DEL TESTICULO DESCENDIDO
C629|TUMOR MALIGNO DEL TESTICULO, NO ESPECIFICADO
C630|TUMOR MALIGNO DEL EPIDIDIMO
C631|TUMOR MALIGNO DEL CORDON ESPERMATICO
C632|TUMOR MALIGNO DEL ESCROTO
C637|TUMOR MALIGNO DE OTRAS PARTES ESPECIFICADAS DE LOS ORGANOS GENITALES MASCULINOS
C638|LESION DE SITIOS CONTIGUOS DE LOS ORGANOS GENITALES MASCULINOS
C639|TUMOR MALIGNO DE ORGANO GENITAL MASCULINO, PARTE NO ESPECIFICADA
C64|TUMOR MALIGNO DEL RIÑON, EXCEPTO DE LA PELVIS RENAL
C65|TUMOR MALIGNO DE LA PELVIS RENAL
C66|TUMOR MALIGNO DEL URETER
C670|TUMOR MALIGNO DEL TRIGONO VESICAL
C671|TUMOR MALIGNO DE LA CUPULA VESICAL
C672|TUMOR MALIGNO DE LA PARED LATERAL DE LA VEJIGA
C673|TUMOR MALIGNO DE LA PARED ANTERIOR DE LA VEJIGA
C674|TUMOR MALIGNO DE LA PARED POSTERIOR DE LA VEJIGA
C675|TUMOR MALIGNO DEL CUELLO DE LA VEJIGA
C676|TUMOR MALIGNO DEL ORIFICIO URETERAL
C677|TUMOR MALIGNO DEL URACO
C678|LESION DE SITIOS CONTIGUOS DE LA VEJIGA
C679|TUMOR MALIGNO DE LA VEJIGA URINARIA, PARTE NO ESPECIFICADA
C680|TUMOR MALIGNO DE LA URETRA
C681|TUMOR MALIGNO DE LAS GLANDULAS PARAURETRALES
C688|LESION DE SITIOS CONTIGUOS DE LOS ORGANOS URINARIOS
C689|TUMOR MALIGNO DE ORGANO URINARIO NO ESPECIFICADO
C690|TUMOR MALIGNO DE LA CONJUNTIVA
C691|TUMOR MALIGNO DE LA CORNEA
C692|TUMOR MALIGNO DE LA RETINA
C693|TUMOR MALIGNO DE LA COROIDES
C694|TUMOR MALIGNO DEL CUERPO CILIAR
C695|TUMOR MALIGNO DE LA GLANDULA Y CONDUCTO LAGRIMALES
C696|TUMOR MALIGNO DE LA ORBITA
C698|LESION DE SITIOS CONTIGUOS DEL OJO Y SUS ANEXOS
C699|TUMOR MALIGNO DEL OJO, PARTE NO ESPECIFICADA
C700|TUMOR MALIGNO DE LAS MENINGES CEREBRALES
C701|TUMOR MALIGNO DE LAS MENINGES RAQUIDEAS
C709|TUMOR MALIGNO DE LAS MENINGES, PARTE NO ESPECIFICADA
C710|TUMOR MALIGNO DEL CEREBRO, EXCEPTO LOBULOS Y VENTRICULOS
C711|TUMOR MALIGNO DEL LOBULO FRONTAL
C712|TUMOR MALIGNO DEL LOBULO TEMPORAL
C713|TUMOR MALIGNO DEL LOBULO PARIETAL
C714|TUMOR MALIGNO DEL LOBULO OCCIPITAL
C715|TUMOR MALIGNO DEL VENTRICULO CEREBRAL
C716|TUMOR MALIGNO DEL CEREBELO
C717|TUMOR MALIGNO DEL PEDUNCULO CEREBRAL
C718|LESION DE SITIOS CONTIGUOS DEL ENCEFALO
C719|TUMOR MALIGNO DEL ENCEFALO, PARTE NO ESPECIFICADA
C720|TUMOR MALIGNO DE LA MEDULA ESPINAL
C721|TUMOR MALIGNO DE LA COLA DE CABALLO
C722|TUMOR MALIGNO DEL NERVIO OLFATORIO
C723|TUMOR MALIGNO DEL NERVIO OPTICO
C724|TUMOR MALIGNO DEL NERVIO ACUSTICO
C725|TUMOR MALIGNO DE OTROS NERVIOS CRANEALES Y LOS NO ESPECIFICADOS
C728|LESION DE SITIOS CONTIGUOS DEL ENCEFALO Y OTRAS PARTES DEL SISTEMA NERVIOSO CENTRAL
C729|TUMOR MALIGNO DEL SISTEMA NERVIOSO CENTRAL, SIN OTRA ESPECIFICACION
C73|TUMOR MALIGNO DE LA GLANDULA TIROIDES
C740|TUMOR MALIGNO DE LA CORTEZA DE LA GLANDULA SUPRARRENAL
C741|TUMOR MALIGNO DE LA MEDULA DE LA GLANDULA SUPRARRENAL
C749|TUMOR MALIGNO DE LA GLANDULA SUPRARRENAL, PARTE NO ESPECIFICADA
C750|TUMOR MALIGNO DE LA GLANDULA PARATIROIDES
C751|TUMOR MALIGNO DE LA HIPOFISIS
C752|TUMOR MALIGNO DEL CONDUCTO CRANEOFARINGEO
C753|TUMOR MALIGNO DE LA GLANDULA PINEAL
C754|TUMOR MALIGNO DEL CUERPO CAROTIDEO
C755|TUMOR MALIGNO DEL CUERPO AORTICO Y OTROS CUERPOS CROMAFINES
C758|TUMOR MALIGNO PLURIGLANDULAR, NO ESPECIFICADO
C759|TUMOR MALIGNO DE GLANDULA ENDOCRINA NO ESPECIFICADA
C760|TUMOR MALIGNO DE LA CABEZA, CARA Y CUELLO
C761|TUMOR MALIGNO DEL TORAX
C762|TUMOR MALIGNO DEL ABDOMEN
C763|TUMOR MALIGNO DE LA PELVIS
C764|TUMOR MALIGNO DEL MIEMBRO SUPERIOR
C765|TUMOR MALIGNO DEL MIEMBRO INFERIOR
C767|TUMOR MALIGNO DE OTROS SITIOS MAL DEFINIDOS
C768|LESION DE SITIOS CONTIGUOS MAL DEFINIDOS
C770|TUMOR MALIGNO DE LOS GANGLIOS LINFATICOS DE LA CABEZA, CARA Y CUELLO
C771|TUMOR MALIGNO DE LOS GANGLIOS LINFATICOS INTRATORACICOS
C772|TUMOR MALIGNO DE LOS GANGLIOS LINFATICOS INTRAABDOMINALES
C773|TUMOR MALIGNO DE LOS GANGLIOS LINFATICOS DE LA AXILA Y DEL MIEMBRO SUPERIOR
C774|TUMOR MALIGNO DE LOS GANGLIOS LINFATICOS DE LA REGION INGUINAL Y DEL MIEMBRO INFERIOR
C775|TUMOR MALIGNO DE LOS GANGLIOS LINFATICOS DE LA PELVIS
C778|TUMOR MALIGNO DE LOS GANGLIOS LINFATICOS DE REGIONES MULTIPLES
C779|TUMOR MALIGNO DEL GANGLIO LINFATICO, SITIO NO ESPECIFICADO
C780|TUMOR MALIGNO SECUNDARIO DEL PULMON
C781|TUMOR MALIGNO SECUNDARIO DEL MEDIASTINO
C782|TUMOR MALIGNO SECUNDARIO DE LA PLEURA
C783|TUMOR MALIGNO SECUNDARIO DE OTROS ORGANOS RESPIRATORIOS Y DE LOS NO ESPECIFICADOS
C784|TUMOR MALIGNO SECUNDARIO DEL INTESTINO DELGADO
C785|TUMOR MALIGNO SECUNDARIO DEL INTESTINO GRUESO Y DEL RECTO
C786|TUMOR MALIGNO SECUNDARIO DEL PERITONEO Y DEL RETROPERITONEO
C787|TUMOR MALIGNO SECUNDARIO DEL HIGADO
C788|TUMOR MALIGNO SECUNDARIO DE OTROS ORGANOS DIGESTIVOS Y DE LOS NO ESPECIFICADOS
C790|TUMOR MALIGNO SECUNDARIO DEL RIÑON Y DE LA PELVIS RENAL
C791|TUMOR MALIGNO SECUNDARIO DE LA VEJIGA, Y DE OTROS ORGANOS Y LOS NO ESPECIFICADOS DE LAS VIAS URINARIAS
C792|TUMOR MALIGNO SECUNDARIO DE LA PIEL
C793|TUMOR MALIGNO SECUNDARIO DEL ENCEFALO Y DE LAS MENINGES CEREBRALES
C794|TUMOR MALIGNO SECUNDARIO DE OTRAS PARTES DEL SISTEMA NERVIOSO Y DE LAS NO ESPECIFICADAS
C795|TUMOR MALIGNO SECUNDARIO DE LOS HUESOS Y DE LA MEDULA OSEA
C796|TUMOR MALIGNO SECUNDARIO DEL OVARIO
C797|TUMOR MALIGNO SECUNDARIO DE LA GLANDULA SUPRARRENAL
C798|TUMOR MALIGNO SECUNDARIO DE OTROS SITIOS ESPECIFICADOS
C80|TUMOR MALIGNO DE SITIOS NO ESPECIFICADOS
C900|MIELOMA MULTIPLE
C901|LEUCEMIA DE CELULAS PLASMATICAS
C902|PLASMOCITOMA, EXTRAMEDULAR
C910|LEUCEMIA LINFOBLASTICA AGUDA
C911|LEUCEMIA LINFOCITICA CRONICA
C912|LEUCEMIA LINFOCITICA SUBAGUDA
C913|LEUCEMIA PROLINFOCITICA
C914|LEUCEMIA DE CELULAS VELLOSAS
C915|LEUCEMIA DE CELULAS T ADULTAS
C917|OTRAS LEUCEMIAS LINFOIDES
C919|LEUCEMIA LINFOIDE, SIN OTRA ESPECIFICACION
C920|LEUCEMIA MIELOIDE AGUDA
C921|LEUCEMIA MIELOIDE CRONICA
C922|LEUCEMIA MIELOIDE SUBAGUDA
C923|SARCOMA MIELOIDE
C924|LEUCEMIA PROMIELOCITICA AGUDA
C925|LEUCEMIA MIELOMONOCITICA AGUDA
C927|OTRAS LEUCEMIAS MIELOIDES
C929|LEUCEMIA MIELOIDE, SIN OTRA ESPECIFICACION
C930|LEUCEMIA MONOCITICA AGUDA
C931|LEUCEMIA MONOCITICA CRONICA
C932|LEUCEMIA MONOCITICA SUBAGUDA
C937|OTRAS LEUCEMIAS MONOCITICAS
C939|LEUCEMIA MONOCITICA, SIN OTRA ESPECIFICACION
C940|ERITREMIA AGUDA Y ERITROLEUCEMIA
C941|ERITREMIA CRONICA
C942|LEUCEMIA MEGACARIOBLASTICA AGUDA
C943|LEUCEMIA DE MASTOCITOS
C944|PANMIELOSIS AGUDA
C945|MIELOFIBROSIS AGUDA
C947|OTRAS LEUCEMIAS ESPECIFICADAS
C950|LEUCEMIA AGUDA, CELULAS DE TIPO NO ESPECIFICADO
C951|LEUCEMIA CRONICA, CELULAS DE TIPO NO ESPECIFICADO
C952|LEUCEMIA SUBAGUDA, CELULAS DE TIPO NO ESPECIFICADO
C957|OTRAS LEUCEMIAS DE CELULAS DE TIPO NO ESPECIFICADO
C959|LEUCEMIA, NO ESPECIFICADA
C960|ENFERMEDAD DE LETTERER-SIWE
C961|HISTIOCITOSIS MALIGNA
C962|TUMOR MALIGNO DE MASTOCITOS
C963|LINFOMA HISTIOCITICO VERDADERO
C967|OTROS TUMORES MALIGNOS ESPECIFICADOS DEL TEJIDO LINFATICO, HEMATOPOYETICO Y TEJIDOS AFINES
C969|TUMOR MALIGNO DEL TEJIDO LINFATICO, HEMATOPOYETICO Y TEJIDOS AFINES, SIN OTRA ESPECIFICACION
C97|TUMORES MALIGNO (PRIMARIOS) DE SITIOS MULTIPLES INDEPENDIENTES
Codigo|Descrip
D000|CARCINOMA IN SITU DEL LABIO, DE LA CAVIDAD BUCAL Y DE LA FARINGE
D001|CARCINOMA IN SITU DEL ESOFAGO
D002|CARCINOMA IN SITU DEL ESTOMAGO
D010|CARCINOMA IN SITU DEL COLON
D011|CARCINOMA IN SITU DE LA UNION RECTOSIGMOIDEA
D012|CARCINOMA IN SITU DEL RECTO
D013|CARCINOMA IN SITU DEL ANO Y DEL CONDUCTO ANAL
D014|CARCINOMA IN SITU DE OTRAS PARTES Y DE LAS NO ESPECIFICADAS DEL INTESTINO
D015|CARCINOMA IN SITU DEL HIGADO, DE LA VESICULA BILIAR Y DEL CONDUCTO BILIAR
D017|CARCINOMA IN SITU DE OTRAS PARTES ESPECIFICADAS DE ORGANOS DIGESTIVOS
D019|CARCINOMA IN SITU DE ORGANOS DIGESTIVOS NO ESPECIFICADOS
D020|CARCINOMA IN SITU DE LA LARINGE
D021|CARCINOMA IN SITU DE LA TRAQUEA
D022|CARCINOMA IN SITU DEL BRONQUIO Y DEL PULMON
D023|CARCINOMA IN SITU DE OTRAS PARTES DEL SISTEMA RESPIRATORIO
D024|CARCINOMA IN SITU DE ORGANOS RESPIRATORIOS NO ESPECIFICADOS
D030|MELANOMA IN SITU DEL LABIO
D031|MELANOMA IN SITU DEL PARPADO Y DE LA COMISURA PALPEBRAL
D032|MELANOMA IN SITU DE LA OREJA Y DEL CONDUCTO AUDITIVO EXTERNO
D033|MELANOMA IN SITU DE OTRAS PARTES Y DE LAS NO ESPECIFICADAS DE LA CARA
D034|MELANOMA IN SITU DEL CUERO CABELLUDO Y DEL CUELLO
D035|MELANOMA IN SITU DEL TRONCO
D036|MELANOMA IN SITU DEL MIEMBRO SUPERIOR, INCLUIDO EL HOMBRO
D037|MELANOMA IN SITU DEL MIEMBRO INFERIOR, INCLUIDA LA CADERA
D038|MELANOMA IN SITU DE OTROS SITIOS
D039|MELANOMA IN SITU, SITIO NO ESPECIFICADO
D040|CARCINOMA IN SITU DE LA PIEL DEL LABIO
D041|CARCINOMA IN SITU DE LA PIEL DEL PARPADO Y DE LA COMISURA PALPEBRAL
D042|CARCINOMA IN SITU DE LA PIEL DE LA OREJA Y DEL CONDUCTO AUDITIVO EXTERNO
D043|CARCINOMA IN SITU DE LA PIEL DE OTRAS PARTES Y DE LAS NO ESPECIFICADAS DE LA CARA
D044|CARCINOMA IN SITU DE LA PIEL DEL CUERO CABELLUDO Y CUELLO
D045|CARCINOMA IN SITU DE LA PIEL DEL TRONCO
D046|CARCINOMA IN SITU DE LA PIEL DEL MIEMBRO SUPERIOR, INCLUIDO EL HOMBRO
D047|CARCINOMA IN SITU DE LA PIEL DEL MIEMBRO INFERIOR, INCLUIDA LA CADERA
D048|CARCINOMA IN SITU DE LA PIEL DE OTROS SITIOS ESPECIFICADOS
D049|CARCINOMA IN SITU DE LA PIEL, SITIO NO ESPECIFICADO
D050|CARCINOMA IN SITU LOBULAR
D051|CARCINOMA IN SITU INTRACANALICULAR
D057|OTROS CARCINOMAS IN SITU DE LA MAMA
D059|CARCINOMA IN SITU DE LA MAMA, PARTE NO ESPECIFICADA
D060|CARCINOMA IN SITU DEL ENDOCERVIX
D061|CARCINOMA IN SITU DEL EXOCERVIX
D067|CARCINOMA IN SITU DE OTRAS PARTES ESPECIFICADAS DEL CUELLO DEL UTERO
D069|CARCINOMA IN SITU DEL CUELLO DEL UTERO, PARTE NO ESPECIFICADA
D070|CARCINOMA IN SITU DEL ENDOMETRIO
D071|CARCINOMA IN SITU DE LA VULVA
D072|CARCINOMA IN SITU DE LA VAGINA
D073|CARCINOMA IN SITU DE OTROS SITIOS DE ORGANOS GENITALES FEMENINOS Y DE LOS NO ESPECIFICADOS
D074|CARCINOMA IN SITU DEL PENE
D075|CARCINOMA IN SITU DE LA PROSTATA
D076|CARCINOMA IN SITU DE OTROS ORGANOS GENITALES MASCULINOS Y DE LOS NO ESPECIFICADOS
D090|CARCINOMA IN SITU DE LA VEJIGA
D091|CARCINOMA IN SITU DE OTROS ORGANOS URINARIOS Y DE LOS NO ESPECIFICADOS
D092|CARCINOMA IN SITU DEL OJO
D093|CARCINOMA IN SITU DE LA GLANDULA TIROIDES Y DE OTRAS GLANDULAS ENDOCRINAS
D097|CARCINOMA IN SITU DE OTROS SITIOS ESPECIFICADOS
D099|CARCINOMA IN SITU, SITIO NO ESPECIFICADO
D100|TUMOR BENIGNO DEL LABIO
D101|TUMOR BENIGNO DE LA LENGUA
D102|TUMOR BENIGNO DEL PISO DE LA BOCA
D103|TUMOR BENIGNO DE OTRAS PARTES Y DE LAS NO ESPECIFICADAS DE LA BOCA
D104|TUMOR BENIGNO DE LA AMIGDALA
D105|TUMOR BENIGNO DE OTRAS PARTES DE LA OROFARINGE
D106|TUMOR BENIGNO DE LA NASOFARINGE
D107|TUMOR BENIGNO DE LA HIPOFARINGE
D109|TUMOR BENIGNO DE LA FARINGE, PARTE NO ESPECIFICADA
D110|TUMOR BENIGNO DE LA GLANDULA PAROTIDA
D117|TUMOR BENIGNO DE OTRAS GLANDULAS SALIVALES MAYORES ESPECIFICADAS
D119|TUMOR BENIGNO DE LA GLANDULA SALIVAL MAYOR, SIN OTRA ESPECIFICACION
D140|TUMOR BENIGNO DEL OIDO MEDIO, DE LA CAVIDAD NASAL Y DE LOS SENOS PARANASALES
D141|TUMOR BENIGNO DE LA LARINGE
D142|TUMOR BENIGNO DE LA TRAQUEA
D143|TUMOR BENIGNO DE LOS BRONQUIOS Y DEL PULMON
D151|TUMOR BENIGNO DEL CORAZON
D164|TUMOR BENIGNO DE LOS HUESOS DEL CRANEO Y DE LA CARA
D165|TUMOR BENIGNO DEL MAXILAR INFERIOR
D170|TUMOR BENIGNO LIPOMATOSO DE PIEL Y DE TEJIDO SUBCUTANEO DE CABEZA, CARA Y CUELLO
D171|TUMOR BENIGNO LIPOMATOSO DE PIEL Y DE TEJIDO SUBCUTANEO DEL TRONCO
D172|TUMOR BENIGNO LIPOMATOSO DE PIEL Y DE TEJIDO SUBCUTANEO DE MIEMBROS
D173|TUMOR BENIGNO LIPOMATOSO DE PIEL Y DE TEJIDO SUBCUTANEO DE OTROS SITIOS Y DE LOS NO ESPECIFICADOS
D220|NEVO MELANOCITICO DEL LABIO
D221|NEVO MELANOCITICO DEL PARPADO, INCLUIDA LA COMISURA PALPEBRAL
D222|NEVO MELANOCITICO DE LA OREJA Y DEL CONDUCTO AUDITIVO EXTERNO
D223|NEVO MELANOCITICO DE OTRAS PARTES DE LAS NO ESPECIFICADAS DE LA CARA
D224|NEVO MELANOCITICO DEL CUERO CABELLUDO Y DEL CUELLO
D225|NEVO MELANOCITICO DEL TRONCO
D226|NEVO MELANOCITICO DEL MIEMBRO SUPERIOR, INCLUIDO EL HOMBRO
D227|NEVO MELANOCITICO DEL MIEMBRO INFERIOR, INCLUIDA LA CADERA
D229|NEVO MELANOCITICO, SITIO NO ESPECIFICADO
D230|TUMOR BENIGNO DE LA PIEL DEL LABIO
D231|TUMOR BENIGNO DE LA PIEL DEL PARPADO, INCLUIDA LA COMISURA PALPEBRAL
D232|TUMOR BENIGNO DE LA PIEL DE LA OREJA Y DEL CONDUCTO AUDITIVO EXTERNO
D233|TUMOR BENIGNO DE LA PIEL DE OTRAS PARTES Y DE LAS NO ESPECIFICADAS DE LA CARA
D234|TUMOR BENIGNO DE LA PIEL DEL CUERO CABELLUDO Y DEL CUELLO
D235|TUMOR BENIGNO DE LA PIEL DEL TRONCO
D236|TUMOR BENIGNO DE LA PIEL DEL MIEMBRO SUPERIOR, INCLUIDO EL HOMBRO
D237|TUMOR BENIGNO DE LA PIEL DEL MIEMBRO INFERIOR, INCLUIDA LA CADERA
D239|TUMOR BENIGNO DE LA PIEL, SITIO NO ESPECIFICADO
D24|TUMOR BENIGNO DE LA MAMA
D250|LEIOMIOMA SUBMUCOSO DEL UTERO
D251|LEIOMIOMA INTRAMURAL DEL UTERO
D252|LEIOMIOMA SUBSEROSO DEL UTERO
D259|LEIOMIOMA DEL UTERO, SIN OTRA ESPECIFICACION
D260|TUMOR BENIGNO DEL CUELLO DEL UTERO
D261|TUMOR BENIGNO DEL CUERPO DEL UTERO
D267|TUMOR BENIGNO DE OTRAS PARTES ESPECIFICADAS DEL UTERO
D269|TUMOR BENIGNO DEL UTERO, PARTE NO ESPECIFICADA
D27|TUMOR BENIGNO DEL OVARIO
D280|TUMOR BENIGNO DE LA VULVA
D281|TUMOR BENIGNO DE LA VAGINA
D282|TUMOR BENIGNO DE LA TROMPA DE FALOPIO Y DE LOS LIGAMENTOS UTERINOS
D287|TUMOR BENIGNO DE OTROS SITIOS ESPECIFICADOS DE LOS ORGANOS GENITALES FEMENINOS
D289|TUMOR BENIGNO DE ORGANO GENITAL FEMENINO, SITIO NO ESPECIFICADO
D290|TUMOR BENIGNO DEL PENE
D291|TUMOR BENIGNO DE LA PROSTATA
D292|TUMOR BENIGNO DE LOS TESTICULOS
D293|TUMOR BENIGNO DEL EPIDIDIMO
D294|TUMOR BENIGNO DEL ESCROTO
D297|TUMOR BENIGNO DE OTROS ORGANOS GENITALES MASCULINOS
D299|TUMOR BENIGNO DE ORGANO GENITAL MASCULINO, SITIO NO ESPECIFICADO
D300|TUMOR BENIGNO DEL RIÑON
D301|TUMOR BENIGNO DE LA PELVIS RENAL
D302|TUMOR BENIGNO DEL URETER
D303|TUMOR BENIGNO DE LA VEJIGA
D304|TUMOR BENIGNO DE LA URETRA
D307|TUMOR BENIGNO DE OTROS ORGANOS URINARIOS
D309|TUMOR BENIGNO DE ORGANO URINARIO NO ESPECIFICADO
D310|TUMOR BENIGNO DE LA CONJUNTIVA
D311|TUMOR BENIGNO DE LA CORNEA
D312|TUMOR BENIGNO DE LA RETINA
D313|TUMOR BENIGNO DE LA COROIDES
D314|TUMOR BENIGNO DEL CUERPO CILIAR
D315|TUMOR BENIGNO DE LAS GLANDULAS Y DE LOS CONDUCTOS LAGRIMALES
D316|TUMOR BENIGNO DE LA ORBITA, PARTE NO ESPECIFICADA
D319|TUMOR BENIGNO DEL OJO, PARTE NO ESPECIFICADA
D320|TUMOR BENIGNO DE LAS MENINGES CEREBRALES
D321|TUMOR BENIGNO DE LAS MENINGES RAQUIDEAS
D329|TUMOR BENIGNO DE LAS MENINGES, PARTE NO ESPECIFICADA
D330|TUMOR BENIGNO DEL ENCEFALO, SUPRATENTORIAL
D331|TUMOR BENIGNO DEL ENCEFALO, INFRATENTORIAL
D332|TUMOR BENIGNO DE ENCEFALO, PARTE NO ESPECIFICADA
D333|TUMOR BENIGNO DE LOS NERVIOS CRANEALES
